code_commune,commune,price_euro_m2,departement_code
40304,Soorts-Hossegor,19.7523450360274,40
40296,Seignosse,18.7684963993818,40
40317,Tosse,18.391260446832,40
40291,Saubion,18.391260446832,40
92047,Marnes-la-Coquette,26.9722049745814,92
92064,Saint-Cloud,29.6028613856118,92
92076,Vaucresson,25.578875563105,92
95120,Butry-sur-Oise,20.1995404852802,95
95436,Mours,20.1995404852802,95
95430,Montsoult,20.9865059077774,95
95445,Nerville-la-Forêt,20.1995404852802,95
95628,Valmondois,20.1995404852802,95
95452,Nointel,20.1995404852802,95
95313,L'Isle-Adam,21.2541541158884,95
83151,Vins-sur-Caramy,12.8189157212944,83
83032,Carcès,13.4328392385629,83
83051,Entrecasteaux,12.8189157212944,83
83095,Pontevès,12.8189157212944,83
83128,Sillans-la-Cascade,12.8189157212944,83
83045,Correns,12.8189157212944,83
83083,Montfort-sur-Argens,12.8189157212944,83
83046,Cotignac,12.8189157212944,83
69382,Lyon 2e Arrondissement,19.3807708287667,69
59368,La Madeleine,17.6062406181682,59
73222,Saint-Alban-Leysse,16.5964753590228,73
73293,Thoiry,16.7736712106111,73
73288,Sonnaz,16.7736712106111,73
73243,Saint-Jean-d'Arvey,16.7736712106111,73
73300,Tresserve,18.3042821283411,73
73155,Méry,16.7736712106111,73
73328,Viviers-du-Lac,16.7736712106111,73
77352,Ozouer-le-Voulgis,17.9159267634078,77
77127,Coubert,18.5278104087759,77
77457,Solers,17.9159267634078,77
77217,Grisy-Suisnes,18.4856361782308,77
77377,Presles-en-Brie,18.1692322614681,77
57269,Guénange,16.3585749659281,57
57186,Ébersviller,14.5357183838602,57
57767,Stuckange,14.5357183838602,57
57118,Budling,14.5357183838602,57
57457,Menskirch,14.5357183838602,57
57136,Chémery-les-Deux,14.5357183838602,57
57704,Veckring,14.5357183838602,57
57128,Charleville-sous-Bois,14.5357183838602,57
57612,Saint-Hubert,14.5357183838602,57
57465,Metzervisse,14.5357183838602,57
57455,Mégange,14.5357183838602,57
57602,Rurange-lès-Thionville,14.5357183838602,57
57542,Piblange,14.5357183838602,57
57102,Bousse,14.5357183838602,57
57359,Kemplich,14.5357183838602,57
57025,Anzeling,14.5357183838602,57
57730,Volmerange-lès-Boulay,14.5357183838602,57
57150,Condé-Northen,14.5357183838602,57
57067,Bertrange,14.5357183838602,57
57733,Volstroff,14.5357183838602,57
57345,Inglange,14.5357183838602,57
69110,Larajasse,10.6210101747163,69
42096,Fontanès,10.6210101747163,42
42102,Grammond,10.6210101747163,42
42237,Saint-Jean-Bonnefonds,10.9874133419248,42
42055,Châtelus,10.6210101747163,42
69062,Coise,10.6210101747163,69
42100,La Gimond,10.6210101747163,42
42302,Sorbiers,12.0728360054623,42
42305,La Talaudière,12.002181317376,42
42062,Chevrières,10.6210101747163,42
42259,Saint-Martin-la-Plaine,11.3746832383968,42
42283,Saint-Romain-en-Jarez,11.3746832383968,42
42225,Genilac,11.3746832383968,42
42242,Saint-Joseph,11.3746832383968,42
42103,La Grand-Croix,10.7951477213653,42
42110,L'Horme,11.0162590911382,42
42032,Cellieu,11.3746832383968,42
42208,Saint-Christo-en-Jarez,11.3746832383968,42
42036,Chagnon,11.3746832383968,42
42133,Marcenod,11.3746832383968,42
33201,Haux,14.6311964296584,33
33076,Budos,14.6311964296584,33
33343,Pujols-sur-Ciron,14.6311964296584,33
33140,Créon,14.6284440069212,33
33205,Illats,14.6311964296584,33
33504,Sauternes,14.6311964296584,33
33552,Virelade,14.6311964296584,33
33007,Arbanats,14.6311964296584,33
33241,Lestiac-sur-Garonne,14.6311964296584,33
33098,Cardan,14.6311964296584,33
33237,Léogeats,14.6311964296584,33
33549,Villenave-de-Rions,14.6311964296584,33
33026,Balizac,14.6311964296584,33
33060,Bommes,14.6311964296584,33
33226,Langoiran,13.9866278425163,33
33307,Noaillan,14.6311964296584,33
33311,Paillet,14.6311964296584,33
93007,Le Blanc-Mesnil,20.8707293825985,93
95088,Bonneuil-en-France,20.5325362412387,95
1275,Neyron,16.0840352651717,12
69256,Vaulx-en-Velin,16.5481983636548,69
31273,Lapeyrouse-Fossat,13.5093977095115,31
31116,Castelginest,13.9476408385826,31
31497,Saint-Loup-Cammas,13.5093977095115,31
31049,Bazus,13.5093977095115,31
31053,Beaupuy,12.6046375199747,31
81150,Lugan,12.6046375199747,81
31389,Montrabé,14.729284521082,31
31194,Francarville,12.6046375199747,31
81310,Veilhes,12.6046375199747,81
31534,Saussens,12.6046375199747,31
31388,Montpitol,12.6046375199747,31
81229,Roquevidal,12.6046375199747,81
31228,Gragnague,12.6046375199747,31
31358,Montastruc-la-Conseillère,13.2580236741227,31
81255,Saint-Jean-de-Rives,12.6046375199747,81
81102,Garrigues,12.6046375199747,81
81236,Saint-Agnan,12.6046375199747,81
31573,Verfeil,12.7523257273053,31
81162,Maurens-Scopont,12.6046375199747,81
81324,Viviers-lès-Lavaur,12.6046375199747,81
81157,Marzens,12.6046375199747,81
81022,Bannières,12.6046375199747,81
81025,Belcastel,12.6046375199747,81
64100,Bassussarry,16.5844096390362,64
64558,Villefranque,16.9811884929359,64
64024,Anglet,17.9952439300878,64
13102,Saint-Victoret,18.5516307198417,13
13117,Vitrolles,19.2312256561901,13
60134,Cauffry,14.6554258606141,60
60404,Mogneville,14.6554258606141,60
60601,Saint-Vaast-lès-Mello,14.6554258606141,60
60116,Bury,14.6554258606141,60
60393,Mello,14.6554258606141,60
60524,Rantigny,14.6158194964689,60
60409,Monchy-Saint-Éloi,14.6554258606141,60
60173,Cramoisy,14.6554258606141,60
60342,Laigneville,15.1178709938861,60
64047,Arnéguy,11.2933107887488,64
64259,Hélette,11.2933107887488,64
64011,Aincille,11.2933107887488,64
64155,Bustince-Iriberry,11.2933107887488,64
64297,Lacarre,11.2933107887488,64
64322,Lasse,11.2933107887488,64
64543,Urepel,11.2933107887488,64
64477,Saint-Étienne-de-Baïgorry,11.2933107887488,64
64271,Iholdy,11.2933107887488,64
64016,Aldudes,11.2933107887488,64
64046,Armendarits,11.2933107887488,64
64283,Jaxu,11.2933107887488,64
64013,Ainhice-Mongelos,11.2933107887488,64
64476,Saint-Esteben,11.2933107887488,64
64218,Estérençuby,11.2933107887488,64
64364,Macaye,11.2933107887488,64
64528,Suhescun,11.2933107887488,64
64492,Saint-Michel,11.2933107887488,64
64313,Lantabat,11.2933107887488,64
64160,Cambo-les-Bains,13.9825172804438,64
64092,Banca,11.2933107887488,64
64066,Ascarat,11.2933107887488,64
64124,Bidarray,11.2933107887488,64
64008,Ahaxe-Alciette-Bascassan,11.2933107887488,64
74259,Le Sappey,19.9063552616777,74
74016,Archamps,25.1611163858088,74
74216,Présilly,19.9063552616777,74
74313,Vovray-en-Bornes,19.9063552616777,74
74062,Charvonnex,19.9063552616777,74
74306,Villy-le-Bouveret,19.9063552616777,74
74137,Groisy,19.6460284934257,74
74307,Villy-le-Pelloux,19.9063552616777,74
69194,Saint-Didier-au-Mont-d'Or,18.8598097314058,69
69040,Champagne-au-Mont-d'Or,18.4300633505505,69
78644,La Verrière,20.119616202757,78
78208,Élancourt,20.8724351963317,78
92033,Garches,26.2653383810155,92
76212,Darnétal,13.5547656444223,76
76536,Roncherolles-sur-le-Vivier,13.5547656444223,76
30312,Sauveterre,13.3657565425337,30
84129,Sorgues,13.9434755833583,84
59279,Halluin,14.370520311944,59
59656,Wervicq-Sud,15.2013108060384,59
59098,Bousbecque,14.8562382214886,59
59419,Mouchin,16.0116342501963,59
59551,Saméon,16.0116342501963,59
59554,Sars-et-Rosières,16.0116342501963,59
59109,Brillon,16.0116342501963,59
59258,Genech,16.6231728774749,59
59042,Bachy,16.0116342501963,59
59168,Cysoing,16.8857772942052,59
59004,Aix-en-Pévèle,16.0116342501963,59
59596,Tilloy-lez-Marchiennes,16.0116342501963,59
59100,Bousignies,16.0116342501963,59
59642,Warlaing,16.0116342501963,59
59511,Rosult,16.0116342501963,59
59096,Bourghelles,16.0116342501963,59
59150,Cobrieux,16.0116342501963,59
6110,Roubion,14.1846897250292,61
6033,Carros,20.2030659144744,60
6126,Saint-Martin-du-Var,18.6382211499935,61
6129,Saint-Sauveur-sur-Tinée,14.1846897250292,61
6144,La Tour,14.1846897250292,61
6076,Lieuche,14.1846897250292,60
6151,Utelle,14.1846897250292,61
6078,Malaussène,14.1846897250292,60
6141,Toudon,14.1846897250292,61
6096,Pierlas,14.1846897250292,60
6072,Ilonse,14.1846897250292,60
6100,Revest-les-Roches,14.1846897250292,61
6055,Duranus,14.1846897250292,60
6102,Rimplas,14.1846897250292,61
6139,Thiéry,14.1846897250292,61
6066,Gilette,14.1846897250292,60
6042,Clans,14.1846897250292,60
17267,Nuaillé-d'Aunis,13.5947874471425,17
17443,Thairé,13.5947874471425,17
17009,Angliers,13.5947874471425,17
17480,Virson,13.5947874471425,17
17032,Ballon,13.5947874471425,17
17208,Longèves,13.5947874471425,17
17396,Saint-Sauveur-d'Aunis,13.5947874471425,17
17091,Charron,13.5947874471425,17
17373,Saint-Médard-d'Aunis,13.5947874471425,17
17008,Andilly,13.5947874471425,17
17414,Saint-Xandre,13.5947874471425,17
17376,Saint-Ouen-d'Aunis,13.5947874471425,17
17136,Croix-Chapeau,13.5947874471425,17
17007,Anais,13.5947874471425,17
17003,Aigrefeuille-d'Aunis,13.5947874471425,17
17291,Puilboreau,16.0388280582833,17
17472,Villedoux,13.5947874471425,17
17466,Vérines,13.5947874471425,17
17153,Esnandes,13.5947874471425,17
17315,Saint-Christophe,13.5947874471425,17
16076,Champagne-Mouton,10.1421522270516,16
16038,Benest,10.1421522270516,16
16035,Beaulieu-sur-Sonnette,10.1421522270516,16
87091,Maisonnais-sur-Tardoire,10.1421522270516,87
87044,Chéronnac,10.1421522270516,87
87199,Vayres,10.1421522270516,87
16164,Hiesse,10.1421522270516,16
16329,Saint-Laurent-de-Céris,10.1421522270516,16
16070,Chabanais,10.1421522270516,16
16318,Saint-Front,10.1421522270516,16
16310,Saint-Coutant,10.1421522270516,16
16128,Épenède,10.1421522270516,16
16212,Massignac,10.1421522270516,16
87137,Saint-Bazile,10.1421522270516,87
16009,Ambernac,10.1421522270516,16
16255,Parzac,10.1421522270516,16
24070,Busserolles,10.1421522270516,24
16308,Saint-Claud,10.1421522270516,16
16054,Le Bouchage,10.1421522270516,16
16157,Le Grand-Madieu,10.1421522270516,16
16106,Confolens,9.42255041351064,16
16096,Cherves-Châtelars,10.1421522270516,16
16188,Le Lindois,10.1421522270516,16
16396,Ventouse,10.1421522270516,16
16345,Saint-Quentin-sur-Charente,10.1421522270516,16
16264,Pleuville,10.1421522270516,16
16392,Valence,10.1421522270516,16
16377,La Tâche,10.1421522270516,16
16007,Alloue,10.1421522270516,16
16389,Turgon,10.1421522270516,16
16192,Terres-de-Haute-Charente,10.1421522270516,16
16325,Saint-Gourson,10.1421522270516,16
16225,Montembœuf,10.1421522270516,16
16087,Chassiecq,10.1421522270516,16
16195,Lussac,10.1421522270516,16
16289,Roussines,10.1421522270516,16
86063,Chatain,10.1421522270516,86
87126,Rochechouart,10.1991235721479,87
16068,Cellefrouin,10.1421522270516,16
16403,Le Vieux-Cérier,10.1421522270516,16
16205,Manot,10.1421522270516,16
69076,Dommartin,15.4945797851854,69
69052,Chazay-d'Azergues,15.5000706241574,69
69250,La Tour-de-Salvagny,17.5490493940788,69
69212,Saint-Jean-des-Vignes,15.4945797851854,69
69140,Morancé,15.4945797851854,69
69106,Lachassagne,15.4945797851854,69
69059,Civrieux-d'Azergues,15.4945797851854,69
69126,Marcy,15.4945797851854,69
77447,Seine-Port,17.955215217555,77
77039,Boissise-la-Bertrand,17.955215217555,77
77285,Le Mée-sur-Seine,17.8883828598254,77
77038,Boissettes,17.955215217555,77
59550,Salomé,13.5442990203711,59
62107,Bénifontaine,13.5442990203711,62
62276,Douvrin,13.5442990203711,62
62863,Violaines,13.5442990203711,62
59052,Bauvin,13.5442990203711,59
62200,Cambrin,13.5442990203711,62
62573,Meurchin,13.5442990203711,62
59477,Provin,13.5442990203711,59
62311,Estevelles,13.5442990203711,62
62262,Cuinchy,13.5442990203711,62
62132,Billy-Berclau,13.5442990203711,62
62373,Givenchy-lès-la-Bassée,13.5442990203711,62
59051,La Bassée,14.0071674486089,59
62464,Hulluch,13.5442990203711,62
78140,Chapet,21.7969013202174,78
78643,Vernouillet,20.878648122842,78
74220,Reignier-Ésery,19.9828844415437,74
74253,Saint-Sixt,19.2625230971344,74
74090,Cornier,19.2625230971344,74
74015,Arbusigny,19.2625230971344,74
74193,La Muraz,19.2625230971344,74
74007,Amancy,19.2625230971344,74
74262,Scientrier,19.1147927453428,74
74244,Saint-Laurent,19.2625230971344,74
74018,Arenthon,19.2625230971344,74
14093,Branville,16.4372931445539,14
14754,Villers-sur-Mer,17.0016133764886,14
14694,Le Torquesne,16.4372931445539,14
14033,Auvillars,16.4372931445539,14
14059,Benerville-sur-Mer,16.4372931445539,14
14645,Saint-Pierre-Azif,16.4372931445539,14
14731,Vauville,16.4372931445539,14
14338,Houlgate,16.2834389233158,14
14083,Bonnebosq,16.4372931445539,14
14218,Danestal,16.4372931445539,14
14024,Auberville,16.4372931445539,14
14285,Le Fournet,16.4372931445539,14
14016,Annebault,16.4372931445539,14
14280,Formentin,16.4372931445539,14
14079,Blonville-sur-Mer,16.7839168882102,14
14398,Manerbe,16.4372931445539,14
14305,Gonneville-sur-Mer,16.4372931445539,14
59208,Escobecques,16.2948552367199,59
59201,Erquinghem-le-Sec,16.2948552367199,59
59286,Haubourdin,16.3901346416201,59
59566,Sequedin,16.484827888307,59
59056,Beaucamps-Ligny,16.2948552367199,59
59195,Englos,16.2948552367199,59
31062,Bellesserre,12.2998466617422,31
31413,Pelleport,12.2998466617422,31
32357,Sainte-Anne,12.2998466617422,32
82017,Bessens,12.2998466617422,82
31232,Grenade,12.9049302928856,31
82075,Grisolles,12.2204175728439,82
32448,Touget,12.2998466617422,32
82048,Dieupentale,12.2998466617422,82
31473,Saint-Cézert,12.2998466617422,31
32377,Saint-Georges,12.2998466617422,32
31265,Lagraulet-Saint-Nicolas,12.2998466617422,31
82014,Beaupuy,12.2998466617422,82
32399,Saint-Orens,12.2998466617422,32
31444,Puysségur,12.2998466617422,31
31093,Le Burgaud,12.2998466617422,31
82114,Monbéqui,12.2998466617422,82
31275,Laréole,12.2998466617422,31
31156,Cox,12.2998466617422,31
82005,Aucamville,12.2998466617422,82
32372,Saint-Cricq,12.2998466617422,32
82178,Savenès,12.2998466617422,82
32173,Labrihe,12.2998466617422,32
32435,Sirac,12.2998466617422,32
32388,Sainte-Marie,12.2998466617422,32
32106,Cologne,12.2998466617422,32
34337,Villeneuve-lès-Maguelone,16.400707027886,34
34159,Mireval,15.3898008537785,34
2507,Montgru-Saint-Hilaire,12.872514409312,25
2015,Ancienville,12.872514409312,20
77173,Étrépilly,12.872514409312,77
2466,Marizy-Sainte-Geneviève,12.872514409312,24
2449,Macogny,12.872514409312,24
2090,Billy-sur-Ourcq,12.872514409312,20
2258,Dammard,12.872514409312,22
2594,Passy-en-Valois,12.872514409312,25
2724,Sommelans,12.872514409312,27
2467,Marizy-Saint-Mard,12.872514409312,24
77284,Meaux,19.09960845473,77
2185,Chézy-en-Orxois,12.872514409312,21
2225,Courchamps,12.872514409312,22
2749,Troësnes,12.872514409312,27
2796,Vichel-Nanteuil,12.872514409312,27
2579,Oulchy-la-Ville,12.872514409312,25
60380,Mareuil-sur-Ourcq,12.872514409312,60
2557,Noroy-sur-Ourcq,12.872514409312,25
2679,Saint-Gengoulph,12.872514409312,26
77077,Chambry,12.872514409312,77
2411,Latilly,12.872514409312,24
2496,Monnes,12.872514409312,24
2662,Rozet-Saint-Albin,12.872514409312,26
2375,Hautevesnes,12.872514409312,23
77526,Vincy-Manœuvre,12.872514409312,77
2241,La Croix-sur-Ourcq,12.872514409312,22
60548,Rosoy-en-Multien,12.872514409312,60
2580,Oulchy-le-Château,12.872514409312,25
2622,Priez,12.872514409312,26
60554,Rouvres-en-Multien,12.872514409312,60
2121,Breny,12.872514409312,21
35210,Pacé,14.110367848763,35
42264,Saint-Médard-en-Forez,10.8429207191311,42
42222,Saint-Galmier,11.3684490875892,42
42075,Craintilleux,10.8429207191311,42
42010,Aveizieux,10.8429207191311,42
42105,Grézieux-le-Fromental,10.8429207191311,42
42315,Unias,10.8429207191311,42
42020,Boisset-lès-Montrond,10.8429207191311,42
42323,Veauche,11.9902828566599,42
42108,L'Hôpital-le-Grand,10.8429207191311,42
42324,Veauchette,10.8429207191311,42
42081,Cuzieu,10.8429207191311,42
42211,Saint-Cyprien,10.8429207191311,42
42234,Saint-Héand,10.4674653461697,42
38472,Sarcenas,12.5380235423589,38
38516,La Tronche,16.6159374487958,38
38328,Quaix-en-Chartreuse,12.5380235423589,38
60022,Apremont,18.5290501988968,60
60033,Avilly-Saint-Léonard,18.5290501988968,60
60170,Courteuil,18.5290501988968,60
60141,Chantilly,20.0652328680254,60
60028,Aumont-en-Halatte,18.5290501988968,60
60695,Vineuil-Saint-Firmin,18.5290501988968,60
78172,Conflans-Sainte-Honorine,20.7795614276103,78
83110,Rougiers,15.1717721071606,83
83096,Pourcieux,15.7508574985179,83
83093,Plan-d'Aups-Sainte-Baume,15.7508574985179,83
83087,Nans-les-Pins,15.8225220883193,83
31557,Tournefeuille,14.9228828915486,31
95392,Mériel,20.6041215266213,95
95607,Taverny,21.2853307388215,95
95678,Villiers-Adam,20.536793218531,95
83137,Toulon,16.0965191213914,83
74136,Le Grand-Bornand,15.6650978900124,74
74212,Glières-Val-de-Borne,15.6650978900124,74
74027,La Balme-de-Thuy,15.6650978900124,74
74049,Brizon,15.6650978900124,74
74239,Saint-Jean-de-Sixt,15.6650978900124,74
74250,Saint-Pierre-en-Faucigny,16.8139517775031,74
74221,Le Reposoir,15.6650978900124,74
74169,Marnaz,14.8562212915624,74
74302,Les Villards-sur-Thônes,15.6650978900124,74
69155,Pomeys,11.4372337990119,69
69269,Yzeron,11.4372337990119,69
69228,Chabanière,11.4372337990119,69
69180,Saint-André-la-Côte,11.4372337990119,69
69184,Sainte-Catherine,11.4372337990119,69
69227,Saint-Martin-en-Haut,11.8228611775593,69
69249,Thurins,14.3513384230294,69
69170,Rontalon,11.4372337990119,69
69166,Riverie,11.4372337990119,69
69042,La Chapelle-sur-Coise,11.4372337990119,69
55556,Ville-devant-Chaumont,9.40731272227538,55
55387,Nouillonpont,9.40731272227538,55
55505,Thierville-sur-Meuse,10.8156505768135,55
51082,Braux-Sainte-Cohière,9.40731272227538,51
55099,Champneuville,9.40731272227538,55
55286,Lemmes,9.40731272227538,55
55428,Réville-aux-Bois,9.40731272227538,55
51211,Dommartin-Dampierre,9.40731272227538,51
55422,Regnéville-sur-Meuse,9.40731272227538,55
55481,Senon,9.40731272227538,55
55183,Étraye,9.40731272227538,55
55419,Récicourt,9.40731272227538,55
55200,Fromeréville-les-Vallons,9.40731272227538,55
55189,Fleury-devant-Douaumont,9.40731272227538,55
55468,Samogneux,9.40731272227538,55
55299,Loison,9.40731272227538,55
55216,Gouraincourt,9.40731272227538,55
55545,Verdun,10.6346950760521,55
55567,Ville-sur-Cousances,9.40731272227538,55
54598,Xivry-Circourt,9.40731272227538,54
55047,Béthelainville,9.40731272227538,55
51650,Voilemont,9.40731272227538,51
55578,Warcq,9.40731272227538,55
54169,Domprix,9.40731272227538,54
55307,Louvemont-Côte-du-Poivre,9.40731272227538,55
55416,Rarécourt,9.40731272227538,55
55117,Clermont-en-Argonne,9.40731272227538,55
55253,Les Islettes,9.40731272227538,55
55043,Belleville-sur-Meuse,9.40731272227538,55
54363,Mercy-le-Haut,9.40731272227538,54
55445,Rouvrois-sur-Othain,9.40731272227538,55
55244,Herméville-en-Woëvre,9.40731272227538,55
55489,Sivry-la-Perche,9.40731272227538,55
55239,Haumont-près-Samogneux,9.40731272227538,55
51138,Châtrices,9.40731272227538,51
51139,Chaudefontaine,9.40731272227538,51
51336,Maffrécourt,9.40731272227538,51
55168,Duzey,9.40731272227538,55
55276,Landrecourt-Lempire,9.40731272227538,55
55053,Billy-sous-Mangiennes,9.40731272227538,55
55537,Douaumont-Vaux,9.40731272227538,55
55405,Pillon,9.40731272227538,55
54033,Avillers,9.40731272227538,54
55124,Consenvoye,9.40731272227538,55
55218,Gremilly,9.40731272227538,55
55180,Esnes-en-Argonne,9.40731272227538,55
55158,Dommary-Baroncourt,9.40731272227538,55
55580,Wavrille,9.40731272227538,55
51228,Élise-Daucourt,9.40731272227538,51
55316,Mangiennes,9.40731272227538,55
55201,Fromezey,9.40731272227538,55
55535,Vaudoncourt,9.40731272227538,55
55024,Azannes-et-Soumazannes,9.40731272227538,55
55355,Montzéville,9.40731272227538,55
51274,Gizaucourt,9.40731272227538,51
55357,Morgemoulin,9.40731272227538,55
55443,Rouvres-en-Woëvre,9.40731272227538,55
55039,Beaumont-en-Verdunois,9.40731272227538,55
55068,Brabant-en-Argonne,9.40731272227538,55
55202,Futeau,9.40731272227538,55
55211,Gincrey,9.40731272227538,55
69100,Irigny,16.9557010292072,69
69276,Feyzin,16.547514673717,69
31411,Pechbusque,15.9707838802897,31
31025,Aureville,15.9707838802897,31
31148,Clermont-le-Fort,15.9707838802897,31
31227,Goyrans,15.9707838802897,31
31035,Auzeville-Tolosane,15.6190494567471,31
31340,Mervilla,15.9707838802897,31
6105,Roquefort-les-Pins,22.0098790615461,61
6089,Opio,21.2829033162481,60
6152,Valbonne,21.7723086631616,61
6112,Le Rouret,21.0791725509954,61
74154,Lugrin,20.7300454373056,74
74175,Meillerie,19.9134251553793,74
74200,Neuvecelle,19.8587226354066,74
74172,Maxilly-sur-Léman,19.9134251553793,74
74119,Évian-les-Bains,19.8242761905646,74
74083,Combloux,16.9560631162963,74
74167,Val de Chaise,16.9560631162963,74
74080,La Clusaz,16.9560631162963,74
74265,Serraval,16.9560631162963,74
74256,Sallanches,17.6580554829968,74
73153,Marthod,16.9560631162963,73
74234,Saint-Ferréol,16.9560631162963,74
74103,Domancy,16.9560631162963,74
74089,Cordon,16.9560631162963,74
73202,Plancherine,16.9560631162963,73
74160,Manigod,16.9560631162963,74
74079,Les Clefs,16.9560631162963,74
73154,Mercury,16.9560631162963,73
6083,Menton,21.7421082849244,60
95298,Haravilliers,17.8499404238485,95
95059,Berville,17.8499404238485,95
95254,Frémécourt,17.8499404238485,95
95480,Parmain,18.5559207434496,95
95308,Hérouville-en-Vexin,17.8499404238485,95
95023,Arronville,17.8499404238485,95
95102,Bréançon,17.8499404238485,95
60144,Chavençon,17.8499404238485,60
95446,Nesles-la-Vallée,17.8499404238485,95
95039,Auvers-sur-Oise,19.1269428173334,95
95258,Frouville,17.8499404238485,95
31182,Fenouillet,13.5542442650188,31
31205,Gagnac-sur-Garonne,13.7085516316775,31
78358,Maisons-Laffitte,25.073485195468,78
78396,Le Mesnil-le-Roi,21.8861974467787,78
94003,Arcueil,24.8870661441172,94
11122,Douzens,11.8646325974663,11
11286,Peyriac-Minervois,11.8646325974663,11
11363,Saint-Pierre-des-Champs,11.8646325974663,11
11386,Talairan,11.8646325974663,11
11388,Termes,11.8646325974663,11
11001,Aigues-Vives,11.8646325974663,11
11330,Rustiques,11.8646325974663,11
34097,Félines-Minervois,11.8646325974663,34
11146,Floure,11.8646325974663,11
11187,Lanet,11.8646325974663,11
11241,Montbrun-des-Corbières,11.8646325974663,11
11203,Lézignan-Corbières,12.3170963901719,11
11190,La Redorte,11.8646325974663,11
11042,Blomac,11.8646325974663,11
11315,Rieux-Minervois,11.8646325974663,11
11064,Camplong-d'Aude,11.8646325974663,11
11037,Berriac,11.8646325974663,11
11392,Tournissan,11.8646325974663,11
11023,Badens,11.8646325974663,11
11342,Saint-Frichoux,11.8646325974663,11
11374,Salza,11.8646325974663,11
11396,Trausse,11.8646325974663,11
11337,Saint-Couat-d'Aude,11.8646325974663,11
11250,Montjoi,11.8646325974663,11
11027,Barbaira,11.8646325974663,11
11311,Ribaute,11.8646325974663,11
11185,Lagrasse,11.8646325974663,11
11257,Monze,11.8646325974663,11
11126,Escales,11.8646325974663,11
11397,Trèbes,11.1453185273053,11
11022,Azille,11.8646325974663,11
11409,Vignevieille,11.8646325974663,11
91692,Les Ulis,20.9975292987948,91
93077,Villemomble,22.4359495098072,93
78640,Vélizy-Villacoublay,24.6180130805122,78
33273,Martignas-sur-Jalle,16.5000678879902,33
33281,Mérignac,17.3211307731372,33
66069,Espira-de-l'Agly,12.6088910222886,66
66164,Rivesaltes,12.8496829602001,66
66014,Baixas,12.4505299674589,66
66141,Pia,12.915979756696,66
66138,Peyrestortes,12.6088910222886,66
91326,Juvisy-sur-Orge,21.5045898966702,91
38433,Saint-Nizier-du-Moucherotte,15.9071613636408,38
38111,Claix,16.8001358826378,38
38486,Seyssins,17.1734034154848,38
38205,Lans-en-Vercors,15.1814818301825,38
78123,Carrières-sous-Poissy,20.5594725838795,78
13202,Marseille 2e Arrondissement,18.4768781585271,13
83065,Gassin,20.8027649481529,83
83042,Cogolin,19.4166800920217,83
24073,Calès,11.5864631139092,24
24413,Saint-Georges-Blancaneix,11.5864631139092,24
24340,Prigonrieux,11.5864631139092,24
24414,Saint-Georges-de-Montclard,11.5864631139092,24
24177,Faux,11.5864631139092,24
24176,Faurilles,11.5864631139092,24
24237,Lembras,11.5864631139092,24
24407,Sainte-Foy-de-Longas,11.5864631139092,24
24279,Monmarvès,11.5864631139092,24
24382,Saint-Capraise-de-Lalinde,11.5864631139092,24
24260,Mauzac-et-Grand-Castang,11.5864631139092,24
24168,Plaisance,11.5864631139092,24
24441,Saint-Léon-d'Issigeac,11.5864631139092,24
24338,Pressignac-Vicq,11.5864631139092,24
24374,Saint-Aubin-de-Lanquais,11.5864631139092,24
47132,Lalandusse,11.5864631139092,47
24023,Baneuil,11.5864631139092,24
24373,Saint-Aubin-de-Cadelech,11.5864631139092,24
24566,Varennes,11.5864631139092,24
24145,Creysse,11.5864631139092,24
24345,Queyssac,11.5864631139092,24
24499,Saint-Sauveur,11.5864631139092,24
24334,Pontours,11.5864631139092,24
24327,Pezuls,11.5864631139092,24
24022,Badefols-sur-Dordogne,11.5864631139092,24
24570,Verdon,11.5864631139092,24
24361,Saint-Agne,11.5864631139092,24
24296,Mouleydier,11.5864631139092,24
24419,Saint-Germain-et-Mons,11.5864631139092,24
24197,Ginestet,11.5864631139092,24
24088,Cause-de-Clérans,11.5864631139092,24
47272,Saint-Quentin-du-Dropt,11.5864631139092,47
24224,Lamonzie-Montastruc,11.5864631139092,24
24282,Monsaguel,11.5864631139092,24
24456,Saint-Martin-des-Combes,11.5864631139092,24
24242,Liorac-sur-Louyre,11.5864631139092,24
24228,Lanquais,11.5864631139092,24
24385,Saint-Cernin-de-Labarde,11.5864631139092,24
24024,Bardou,11.5864631139092,24
24281,Monsac,11.5864631139092,24
24140,Cours-de-Pile,11.5864631139092,24
24037,Bergerac,12.870637558677,24
24278,Monmadalès,11.5864631139092,24
6034,Castagniers,19.5370572572016,60
6060,Falicon,19.5370572572016,60
6006,Aspremont,19.5370572572016,60
6114,Saint-André-de-la-Roche,19.3349330004305,61
6117,Saint-Blaise,19.5370572572016,61
6046,Colomars,19.5370572572016,60
31113,Castanet-Tolosan,14.915642190948,31
31171,Espanès,14.3429205529226,31
31366,Montbrun-Lauragais,14.3429205529226,31
31448,Rebigue,14.3429205529226,31
31409,Péchabou,14.2254430912821,31
31151,Corronsac,14.3429205529226,31
60682,Villers-Saint-Frambourg-Ognon,17.5243587564973,60
60560,Rully,17.5243587564973,60
60100,Brasseuse,17.5243587564973,60
60536,Rhuis,17.5243587564973,60
60612,Senlis,19.612084129627,60
60525,Raray,17.5243587564973,60
60680,Villeneuve-sur-Verberie,17.5243587564973,60
